RT @DisavowTrump20: Florida high school student Emma Gonzalez has shown more moral courage than the GOP and the NRA put together.  RETWEET…
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
RT @DisavowTrump20: Florida high school student Emma Gonzalez has shown more moral courage than the GOP and the NRA put together.  RETWEET…
RT @DisavowTrump20: Florida high school student Emma Gonzalez has shown more moral courage than the GOP and the NRA put together.  RETWEET…
Armed Trump supporter near school after shooting sparks outrage @CNNPolitics https://t.co/P68vDVzM1s
RT @710KURV Today's People Poll: Would you support a red flag gun law recommended by Governor Abbott following the… https://t.co/0JkyCI47yb
"After Santa Fe shooting, Gov. Greg Abbott wants to put more counselors in schools. Educators say that’s not enough.… https://t.co/JATf9LbHeJ"
Today's @710KURV People Poll: Would you support a red flag gun law recommended by Governor Abbott following the San… https://t.co/HjZTjRlTRb
RT @_Hyperion4: Teenage ambassador Sabika leaves two countries in gloom...one among 10 students who lost their lives in a shooting rampage…
RT @_Hyperion4: Teenage ambassador Sabika leaves two countries in gloom...one among 10 students who lost their lives in a shooting rampage…
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
RT @NurseWriter34: This is a teenager whose friends were killed in the Santa Fe shooting. She testified for red flag laws today and was ter…
RT @_Hyperion4: Teenage ambassador Sabika leaves two countries in gloom...one among 10 students who lost their lives in a shooting rampage…
RT @ResisterDot: https://t.co/NWe7pprRhr
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
https://t.co/NWe7pprRhr
The Santa Fe school shooting and the limits of an assault weapons ban - Vox https://t.co/mWBQtDRroV
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
RT @MattxRed: When I was in Congress Ted Cruz’s staff didn’t know Santa Fe High School had a shooting... I think our politicians can learn…
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"“As a parent that just lost a child, I think putting more guns in the schools is like fighting fire with gasoline,”… https://t.co/xNCZ4zlRt9"
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"RT @atrupar: “It was like talking to a toddler"" -- the mother of a Santa Fe High School shooting victim said that during Trump's meeting wi…"
"RT @Kevin_Bassett: Santa Fe shooting survivor. I get that people believe in the 2nd Amendment, but do they have to be complete asses about…"
"RT @atrupar: “It was like talking to a toddler"" -- the mother of a Santa Fe High School shooting victim said that during Trump's meeting wi…"
RT @_Hyperion4: Teenage ambassador Sabika leaves two countries in gloom...one among 10 students who lost their lives in a shooting rampage…
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"RT @ALT_uscis: Oliver north,@NRA president, a retired marine, convicted in the Iran contra scandal, and the man who gave the sultan of Brun…"
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
RT @abc13houston: #Parents of #SantaFe shooting victims weigh in on campus #safety plan #HOUNews https://t.co/CDqJyZdS5J
RT @KHOU: Santa Fe parents express frustrations over safety at first board meeting since school shooting https://t.co/7ioGQzkqvr https://t.…
RT @KHOU: Santa Fe parents express frustrations over safety at first board meeting since school shooting https://t.co/7ioGQzkqvr https://t.…
Santa Fe parents express frustrations over safety at first board meeting since school shooting… https://t.co/P5KNSlELRB
RT @_Hyperion4: Teenage ambassador Sabika leaves two countries in gloom...one among 10 students who lost their lives in a shooting rampage…
@ElleGoodrum @MarkYoungTruth You do know automatic guns are illegal. These are semi auto weapons you are talking ab… https://t.co/A4sDEpubLj
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
RT @_Hyperion4: Teenage ambassador Sabika leaves two countries in gloom...one among 10 students who lost their lives in a shooting rampage…
RT @_Hyperion4: Teenage ambassador Sabika leaves two countries in gloom...one among 10 students who lost their lives in a shooting rampage…
RT @NurseWriter34: This is a teenager whose friends were killed in the Santa Fe shooting. She testified for red flag laws today and was ter…
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
RT @bIazingxmexican: Santa Fe High School is the 22nd school shooting in 2018 and the 101st mass shooting in America this year. It's only M…
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
RT @_Hyperion4: Teenage ambassador Sabika leaves two countries in gloom...one among 10 students who lost their lives in a shooting rampage…
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
RT @abc13houston: Parents of Santa Fe shooting victims weigh in on campus safety plan https://t.co/5ynHVSqkh5 https://t.co/m8CvCSjBcs
RT @_Hyperion4: Teenage ambassador Sabika leaves two countries in gloom...one among 10 students who lost their lives in a shooting rampage…
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
RT @JoelOsteen: We are deeply saddened to hear about the shooting at Santa Fe High School here in Texas. Please join us in praying for peac…
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"RT @MattxRed: When I went w/ @breebxtler to @tedcruz’s office, I told his staff she was from Santa Fe High School their response was “Cool,…"
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
RT @_Hyperion4: Teenage ambassador Sabika leaves two countries in gloom...one among 10 students who lost their lives in a shooting rampage…
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
RT @KHOU: Santa Fe parents express frustrations over safety at first board meeting since school shooting https://t.co/ACY4EXaw2n https://t.…
RT @_Hyperion4: Teenage ambassador Sabika leaves two countries in gloom...one among 10 students who lost their lives in a shooting rampage…
RT @_Hyperion4: Teenage ambassador Sabika leaves two countries in gloom...one among 10 students who lost their lives in a shooting rampage…
RT @_Hyperion4: Teenage ambassador Sabika leaves two countries in gloom...one among 10 students who lost their lives in a shooting rampage…
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
RT @_Hyperion4: Teenage ambassador Sabika leaves two countries in gloom...one among 10 students who lost their lives in a shooting rampage…
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
RT @KHOU: Santa Fe parents express frustrations over safety at first board meeting since school shooting https://t.co/ACY4EXaw2n https://t.…
RT @KHOU: Santa Fe parents express frustrations over safety at first board meeting since school shooting https://t.co/ACY4EXaw2n https://t.…
Santa Fe parents express frustrations over safety at first board meeting since school shooting… https://t.co/UVo8xDnaak
RT @_Hyperion4: Teenage ambassador Sabika leaves two countries in gloom...one among 10 students who lost their lives in a shooting rampage…
RT @abc13houston: Parents of Santa Fe shooting victims weigh in on campus safety plan https://t.co/5ynHVSqkh5 https://t.co/m8CvCSjBcs
RT @_Hyperion4: Teenage ambassador Sabika leaves two countries in gloom...one among 10 students who lost their lives in a shooting rampage…
RT @ABC: Comedians Jon Stewart and Dave Chapelle take time out of their tour to meet with survivors of the Santa Fe High School shooting. h…
@Blewyn @MaliKakembo @BBCNews Boston bombing=3 dead  Sandy Hook School = 20 dead Las Vegas shooting = 58 dead Santa… https://t.co/5rM9GHTlwe
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
RT @_Hyperion4: Teenage ambassador Sabika leaves two countries in gloom...one among 10 students who lost their lives in a shooting rampage…
RT @_Hyperion4: Teenage ambassador Sabika leaves two countries in gloom...one among 10 students who lost their lives in a shooting rampage…
RT @emartineeez: Rip to the innocent kids at Santa Fe High School... it’s so sad what’s happening. None should be scared of their own life…
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
RT @BlakeGray: My heart goes out to the family and friends of those lost in the Santa Fe shooting. 😞 this is too close to home
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
RT @_Hyperion4: Teenage ambassador Sabika leaves two countries in gloom...one among 10 students who lost their lives in a shooting rampage…
"RT @KimsMom3: May 18, 2018, almost 20 years after Columbine High, there was a shooting at Santa Fe High and my daughter died. We really nee…"
RT @_Hyperion4: Teenage ambassador Sabika leaves two countries in gloom...one among 10 students who lost their lives in a shooting rampage…
Parents of Santa Fe shooting victims weigh in on campus safety plan https://t.co/5ynHVSqkh5 https://t.co/m8CvCSjBcs
"RT @cnnbrk: Multiple people are dead in a Santa Fe, Texas, high school shooting, two law enforcement sources say. Follow updates: https://t…"
